"SpecCode","Genus","SpeciesRefNo","Author","FBname","PicPreferredName","PicPreferredNameM","PicPreferredNameF","PicPreferredNameJ","FamCode","Subfamily","GenCode","SubGenCode","BodyShapeI","Source","AuthorRef","Remark","TaxIssue","Fresh","Brack","Saltwater","DemersPelag","AirBreathing","AirBreathingRef","AnaCat","MigratRef","DepthRangeShallow","DepthRangeDeep","DepthRangeRef","DepthRangeComShallow","DepthRangeComDeep","DepthComRef","LongevityWild","LongevityWildRef","LongevityCaptive","LongevityCapRef","Vulnerability","VulnerabilityClimate","Length","LTypeMaxM","LengthFemale","LTypeMaxF","MaxLengthRef","CommonLength","LTypeComM","CommonLengthF","LTypeComF","CommonLengthRef","Weight","WeightFemale","MaxWeightRef","Pic","PictureFemale","LarvaPic","EggPic","ImportanceRef","Importance","PriceCateg","PriceReliability","Remarks7","LandingStatistics","Landings","MainCatchingMethod","II","MSeines","MGillnets","MCastnets","MTraps","MSpears","MTrawls","MDredges","MLiftnets","MHooksLines","MOther","UsedforAquaculture","LifeCycle","AquacultureRef","UsedasBait","BaitRef","Aquarium","AquariumFishII","AquariumRef","GameFish","GameRef","Dangerous","DangerousRef","Electrogenic","ElectroRef","Complete","GoogleImage","Comments","Profile","PD50","Emblematic","Entered","DateEntered","Modified","DateModified","Expert","DateChecked","TS"
898,"Prionace",244,"(Linnaeus, 1758)","Blue shark","Prgla_j1.jpg","Prgla_m0.jpg",NA,"Prgla_j0.jpg",11,NA,2875,NA,"fusiform / normal","R",NA,NA,0,0,1,1,"pelagic-oceanic","WaterAssumed",NA,"oceanodromous",51243,0,1082,89422,1,220,55193,20,27347,NA,NA,72.61,56.72,400,"TL",NA,NA,35388,335,"TL",NA,NA,5217,205930,NA,40637,"PRGLA_U0",NA,NA,NA,4931,"minor commercial","medium","Reliable: based on ex-vessel price for this species","Fully utilized.","up to 1,000 tons/year",NA,"various gears",NA,1,1,0,1,0,1,0,0,1,1,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,1,4699,"traumatogenic",4690,"electrosensing only",10311,NA,1,"Oceanic, but may be found close inshore where the continental shelf is narrow (Ref. 6871, 58302).  Usually found to at least 150 m (Ref. 26938).  Maximum size from Ref. 128029.  Reported from estuaries (Ref. 26340).  Epipelagic, occasionally occurs in littoral areas (Ref. 58302).  Feeds on fishes (herring, silver hake, white hake, red hake, cod, haddock, pollock, mackerel, butterfish, sea raven and flounders (Ref. 5951)), small sharks, squids, pelagic red crabs, cetacean carrion, occasional sea birds and garbage (Ref. 5578).  Viviparous (Ref. 50449).  Sexual dimorphism occurs in skin thickness of maturing and adult females (Ref. 49562).  May travel considerable distances (one specimen tagged in New Zealand was recaptured 1,200 km off the coast of Chile) (Ref. 26346).  Potentially dangerous to humans (Ref. 6871, 13513).  Marketed fresh, dried or salted, and frozen; meat utilized for consumption, hides for leather and fins for soup (Ref. 9987).  Sexually mature at 250 cm long and 4-5 years old.  The female gives birth up to 80 young measuring 40 cm long, gestation lasts almost a year (Ref. 35388).  Produces from 4 to 135 young a litter (Ref. 26938). Minimum depth from Ref. 125614.",NA,1,0,23,1992-06-15,2237,2023-01-11,113,1995-06-06,NA
5008,"Promethichthys",6181,"(Cuvier, 1832)","Roudi escolar","Prpro_f0.jpg",NA,NA,NA,414,NA,2379,NA,"elongated","R",NA,NA,0,0,0,1,"benthopelagic","WaterAssumed",NA,"oceanodromous",51243,80,800,2683,300,400,5217,11,32115,NA,NA,58.16,38.71,100,"SL",NA,NA,6181,40,"SL",NA,NA,3403,NA,NA,NA,"PRPRO_U1",NA,NA,NA,171,"subsistence fisheries","unknown",NA,"No special fishery (Ref. 6181).",NA,NA,"hooks and lines","Handlines (HL)",0,1,0,0,0,1,0,0,0,0,"never/rarely",NA,NA,"usually",4537,"never/rarely",NA,NA,1,30874,"reports of ciguatera poisoning",31637,"no special ability",NA,NA,1,"Found at continental slopes, around oceanic islands and submarine rises (Ref. 6181).  Meso-benthopelagic (Ref. 58302).  Migrate to midwater at night (Ref. 6181).  Feed on fish, cephalopods and crustaceans (Ref. 6181).  Eggs and larvae are pelagic (Ref. 6766).",NA,1,0,2,1992-02-11,2,2025-04-16,113,1998-09-10,NA
5922,"Proscyllium",244,"Hilgendorf, 1904","Graceful catshark","Prhab_u0.gif",NA,NA,NA,497,NA,1135,NA,"elongated","R",NA,NA,0,0,0,1,"demersal","WaterAssumed",NA,NA,NA,50,100,244,NA,NA,NA,NA,NA,NA,NA,46,NA,57,"TL",65,"TL",244,NA,NA,NA,NA,NA,NA,NA,NA,"PRHAB_U0",NA,NA,NA,13566,"subsistence fisheries","unknown",NA,"Utilization unknown.",NA,"Taiwan Straits and elsewhere in its range.","trawls","unspecified bottom trawls (TB)",0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",13566,"Electrosensing only",10311,NA,1,"A little-known, uncommon bottom-dwelling shark found on the shelves of continental and insular waters (Ref. 244).  Dwell on the sublittoral zone, 50-320 m (Ref. 11230).  Food habits little known; probably feeding on bony fishes, crustaceans and cephalopods (Ref. 244).  Oviparous (Ref. 50449), with 1 to 2 pups in a litter (Ref. 244).",NA,0.632799983024597,0,23,1992-06-15,97,2005-06-23,97,2005-06-23,NA
58720,"Proscyllium",41299,"(Tanaka, 1912)",NA,NA,NA,NA,NA,497,NA,1135,NA,"elongated","O",NA,"Weigmann (2016; Ref. 106604) considered the species as valid (citing literature and pers. comm., p29), while as a synonym of <i>Proscyllium habereri</i> Hilgendorf, 1904 in ECoF.  Considered here as a provisionally accepted species until further evidence.",2,0,0,1,"demersal","WaterAssumed",NA,NA,NA,50,100,41299,NA,NA,NA,NA,NA,NA,NA,44,NA,60,"TL",NA,NA,41299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Oviparous (Ref. 50449).",NA,0.632799983024597,0,14,2002-02-04,303,2021-12-08,NA,NA,NA
5756,"Pristiapogon",1602,"(Jordan & Starks, 1906)","Narrowstripe cardinalfish","Apexo_u4.jpg",NA,NA,NA,304,"Apogoninae",2004,1,"fusiform / normal","O",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,NA,NA,3,120,11890,3,20,90102,NA,NA,NA,NA,10,NA,12,"TL",NA,NA,11441,NA,NA,NA,NA,NA,NA,NA,NA,"APEXO_U0",NA,NA,NA,NA,NA,"high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,NA,NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Found under ledges or among isolated coral heads in silty inner reef areas (Ref. 1602).  Solitary and rather rare (Ref. 559).  Nocturnal species (Ref. 7300). Often found at base of coral outcrops or under ledges (Ref 90102). Feeds on fishes and invertebrates (Ref. 89972).  Maximum depth reported taken from Ref. 128797.",NA,0.531199991703033,0,14,1992-06-11,2762,2023-06-14,3,1994-08-26,NA
5757,"Pristiapogon",1602,"(Valenciennes, 1832)","Bridled cardinalfish","Apfra_u8.jpg",NA,NA,NA,304,"Apogoninae",2004,1,"short and / or deep","O",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,NA,NA,3,50,30874,NA,NA,NA,NA,NA,NA,NA,10,NA,11,"TL",NA,NA,68964,NA,NA,NA,NA,NA,NA,NA,NA,"APFRA_U0",NA,NA,NA,7323,"of no interest",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,NA,NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Found in relatively clear waters on reef flats and lagoon and seaward reefs to a depth of at least 25 m.  Cryptic under ledges by day, singly or in small groups (Ref. 1602, 48635). Feeds on small invertebrates (Ref. 89972). Minimum depth range reported taken from Ref. 11890. Frequent at base of coral heads or under ledges (Ref 90102).",NA,0.531199991703033,0,14,1992-06-11,2291,2016-01-12,113,1997-01-17,NA
23455,"Pristicon",40889,"(Bleeker, 1852)","Redfin cardinalfish","Aprho_u2.jpg",NA,NA,NA,304,"Apogoninae",8533,NA,"short and / or deep","o",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,NA,NA,3,35,11890,NA,NA,NA,NA,NA,NA,NA,10,NA,15,"TL",NA,NA,48635,7,"SL",NA,NA,37816,NA,NA,NA,NA,NA,NA,NA,NA,NA,"high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Inhabits shallow protected reefs of lagoons or harbors (Ref. 40889).  Nocturnal and usually seen solitary (Ref. 48635).",NA,0.625,0,113,1996-05-25,14,2012-11-13,303,2012-11-13,NA
5748,"Pristicon",40889,"(Cuvier, 1828)","Threespot cardinalfish","Aptri_u0.jpg",NA,NA,"Prtri_j2.jpg",304,"Apogoninae",8533,1,"fusiform / normal","O",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,NA,NA,1,35,90102,NA,NA,NA,NA,NA,NA,NA,10,NA,14.1599998474121,"SL",NA,NA,40889,12.8000001907349,"SL",NA,NA,37816,NA,NA,NA,"APTRI_U0",NA,NA,NA,NA,NA,"high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,NA,NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Inhabits inshore coral reefs (Ref. 40889).  Nocturnal species (Ref. 7300). Solitary, also found in reef crevices and ledges in 1-35 m (Ref 90102).",NA,0.625,0,14,1992-06-11,65,2021-07-21,3,1994-08-27,NA
7905,"Pristigenys",94109,"(Cuvier, 1829)","Japanese bigeye","Prnip_u1.jpg",NA,NA,"Prnip_j0.jpg",303,NA,6632,NA,"short and / or deep","R",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,NA,NA,1,250,100719,5,30,94109,NA,NA,NA,NA,23.43,NA,27.3999996185303,"SL",NA,NA,5403,NA,NA,NA,NA,NA,NA,NA,NA,"PRNIP_U1",NA,NA,NA,9137,"commercial","unknown",NA,NA,NA,NA,"various gears",NA,0,1,0,0,0,1,0,0,1,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Associated with rocky habitats and known from 80 to more than 100 m depth but probably also occurring in shallower water, especially as juveniles (Ref.5403).  From dive observations, juveniles and young individuals likely occur at 5-30 m depths (Ref. 94109).  Eggs are pelagic (0.75 mm), small and spherical.",NA,0.531199991703033,0,34,1993-04-21,2291,2015-03-19,14,2013-11-21,NA
12757,"Pristilepis",7300,"(Whitley, 1941)","Spinyface soldier","Proli_u4.jpg",NA,NA,NA,243,"Myripristinae",9013,NA,"short and / or deep","R",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,NA,NA,14,220,4201,NA,NA,NA,NA,NA,NA,NA,20,NA,30,"TL",NA,NA,2272,NA,NA,NA,NA,NA,NA,NA,NA,"PROLI_U0",NA,NA,NA,NA,NA,"medium","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Benthopelagic  in or near crevices and caves at 9-348 m (Ref. 58302).  Nocturnal (Ref. 7300).",NA,1,0,10,1995-01-27,1472,2008-01-15,NA,NA,NA
199,"Pristipomoides",55,"(Valenciennes, 1832)","Ornate jobfish","Prarg_u0.jpg",NA,NA,NA,323,"Etelinae",2976,NA,"fusiform / normal","R",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,NA,NA,70,350,9821,NA,NA,NA,NA,NA,NA,NA,38.8,NA,40,"SL",NA,NA,9821,25,"SL",NA,NA,9821,NA,NA,NA,"PRARG_U0",NA,NA,NA,171,"minor commercial","very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,"hooks and lines","handlines (HL)",0,0,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Adults are found over rocky bottoms.  They feed on small fishes, crustaceans and squids.",NA,0.500500023365021,0,2,1990-10-17,2,2013-03-27,NA,1995-10-06,NA
200,"Pristipomoides",55,"(Jordan, Evermann & Tanaka, 1927)","Goldflag jobfish","Praur_u4.jpg",NA,NA,NA,323,"Etelinae",2976,NA,"fusiform / normal","R",NA,NA,0,0,0,1,"benthopelagic","WaterAssumed",NA,NA,NA,90,360,9821,181,270,58302,NA,NA,NA,NA,32.81,NA,45,"TL",NA,NA,30874,25,"SL",NA,NA,9821,NA,NA,NA,"PRAUR_U0",NA,NA,NA,171,"commercial","very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,"Samoa, Guam, Mariana Islands","hooks and lines","Handlines (HL)",0,0,0,0,0,0,0,0,0,0,"never/rarely"," ",NA,"never/rarely",NA,"never/rarely",NA,NA,1,30874,"harmless",NA,"no special ability",NA,NA,1,"Adults are found over rocky bottoms; off Guam, caught most abundantly from 180 to 270 m (Ref. 55).  They feed on fishes and salps.  Marketed fresh (Ref. 55).",NA,0.500500023365021,0,2,1990-10-17,2,2024-01-15,NA,NA,NA
201,"Pristipomoides",55,"(Valenciennes, 1830)","Crimson jobfish","Prfil_u4.jpg",NA,NA,NA,323,"Etelinae",2976,NA,"elongated","R",NA,NA,0,0,0,1,"benthopelagic","WaterAssumed",NA,NA,NA,40,400,11888,180,270,9821,44,92301,NA,NA,43.22,75,100,"TL",NA,NA,5484,50,"SL",NA,NA,9821,8154,NA,4887,"PRFIL_U2",NA,NA,NA,171,"highly commercial","very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,"Hawaii (area 77)","hooks and lines"," ",0,0,0,0,0,0,0,0,0,0,"never/rarely"," ",NA,"never/rarely",NA,"never/rarely",NA,NA,1,4887,"harmless",NA,"no special ability",NA,NA,1,"Adults occur over rocky bottoms (Ref. 30573); off Guam, caught most abundantly between 180 and 270 m (Ref. 9821).  At night, they migrate vertically to the upper part of its habitat to feed (Ref. 11888).  They feed on small fishes, shrimps, crabs, amphipods, ascidians and salps.  Marketed fresh (Ref. 55). Caught mainly with bottom longlines and deep handlines, marketed main fresh and a good quality food fish (Ref. 9821).",NA,0.500500023365021,0,2,1990-10-17,2,2024-01-15,NA,NA,NA
208,"Pristipomoides",55,"(Day, 1871)","Goldbanded jobfish","Prmul_u1.jpg",NA,NA,NA,323,"Etelinae",2976,NA,"fusiform / normal","R",NA,"Date 1871 Eschmeyer, pers. comm.",0,0,0,1,"demersal","WaterAssumed",NA,NA,NA,40,350,9821,125,275,82366,30,46116,NA,NA,43.24,75,90,"TL",NA,NA,5484,70,"TL",NA,NA,5450,NA,NA,NA,"PRMUL_U2",NA,NA,NA,6390,"commercial","very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,"Mostly by Australia","various gears",NA,0,1,0,1,0,1,0,0,1,0,"never/rarely",NA,28110,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Gold band snappers are deepwater fish inhabiting tropical and sub-tropical waters.  They are schooling fish and live in areas of hard, rocky and uneven sea floor and steep off islands (Ref. 27354).  They feed on fishes, shrimps, crabs, lobsters, stomatopods, squids, gastropods and urochordates.  Marketed fresh.  An excellent food fish. Maximum depth from Ref. 082366.",NA,0.500500023365021,0,2,1990-10-17,949,2022-06-02,NA,1995-10-06,NA
209,"Pristipomoides",55,"(Bleeker, 1855)","Lavender jobfish","Prsie_u2.jpg",NA,NA,NA,323,"Etelinae",2976,NA,"fusiform / normal","R",NA,NA,0,0,0,1,"benthopelagic","WaterAssumed",NA,NA,NA,100,360,9821,NA,NA,NA,NA,NA,NA,NA,35.78,NA,79,"TL",NA,NA,40637,40,"TL",NA,NA,30573,8400,NA,40637,"PRSIE_U0",NA,NA,NA,171,"commercial","very high","Very questionable: based on ex-vessel price for species in this family",NA,"from 10,000 to 50,000","Japan and Hawaii","various gears"," ",0,1,0,1,0,1,0,0,1,0,"never/rarely"," ",NA,"never/rarely",NA,"never/rarely",NA,NA,1,4887,"harmless",NA,"no special ability",NA,NA,1,"Adults are found over rocky bottoms (Ref. 30573); off Guam, caught most abundantly from about 180 to 270 m (Ref. 9821).  They feed mainly on fishes, shrimps, crabs, polychaetes, cephalopods and urochordates.  Marketed mostly fresh.  Caught mainly with bottom longlines and deep handlines.",NA,0.500500023365021,0,2,1990-10-17,2,2024-01-17,NA,NA,NA
210,"Pristipomoides",55,"Bleeker, 1852","Sharptooth jobfish","Prtyp_u2.jpg",NA,NA,NA,323,"Etelinae",2976,NA,"fusiform / normal","R",NA,NA,0,0,0,1,"demersal","WaterAssumed",NA,NA,NA,40,120,12260,NA,NA,NA,11,3090,NA,NA,38.5,NA,70,"TL",NA,NA,55,NA,NA,NA,NA,NA,4200,NA,132370,"PRTYP_U1",NA,NA,NA,6390,"minor commercial","very high","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,"trawls","bottom otter trawls (OTB)",0,0,0,1,0,0,0,0,1,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Sharptooth snappers are found in tropical and sub-tropical deep waters.  They are found in schools and live in areas of hard, rocky and uneven sea floor (Ref. 27354).  They feed on benthic invertebrates and fishes.",NA,0.500500023365021,0,2,1990-10-17,65,2024-11-22,NA,1995-10-06,NA
2546,"Pristis",6871,"Latham, 1794","Largetooth sawfish","Prmic_u1.jpg",NA,NA,NA,16,NA,6924,NA,"elongated","R",NA,"Synonym of <i>Pristis pristis</i> (Linnaeus, 1758) according to Faria et al., 2012 (Ref. 93006:11) and Weigmann, 2016 (Ref. 106604); status confirmed by William White (pers. Comm., Feb 2016).",1,1,1,1,"demersal","WaterAssumed",NA,"amphidromous",51243,0,10,27000,NA,NA,NA,30,9859,NA,NA,90,NA,700,"TL",NA,NA,58048,500,"TL",NA,NA,2683,6e+05,NA,3164,"PRMIC_U1",NA,NA,NA,3164,"minor commercial","medium","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,NA,NA,0,1,1,0,1,1,0,0,1,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,1,5578,"traumatogenic",4690,"no special ability",NA,NA,1,"Inhabits sandy or muddy bottoms of shallow coastal waters, estuaries, river mouths, and   freshwater rivers and lakes. Usually found in turbid channels of large rivers over soft mud bottoms (Ref. 2847, 44894). Adults usually found in estuaries and young ascend into fresh water. Large adults can also be found in fresh water, but are rarely caught (Ref. 12693).  Feeds on benthic animals and small schooling species.  Ovoviviparous (Ref. 50449).  The saw is used for grubbing and attacking prey as well as for defense.  The saws sell as tourist souvenirs (Ref. 7248).  Occasionally caught by demersal tangle net and trawl fisheries in the Arafura Sea; possibly extinct in parts of the Indo-Pacific; highly susceptible to gill nets. Utilized for its fins and meat (both of very high value), and skin and cartilage (Ref.58048). Attains 4.6 m total length (Ref. 52193).",NA,0.523400008678436,0,1,1991-05-01,1730,2024-01-22,134,1995-10-05,NA
7956,"Pristis",9859,"Bleeker, 1851","Longcomb sawfish","Przij_u1.jpg",NA,NA,NA,16,NA,6924,NA,"elongated","O",NA,NA,0,1,1,1,"demersal","WaterAssumed",NA,NA,NA,5,70,114953,NA,NA,NA,NA,NA,NA,NA,90,NA,730,"TL",NA,NA,5578,550,"TL",NA,NA,11228,NA,NA,NA,"PRZIJ_U0",NA,NA,NA,4537,"commercial","medium","Very questionable: based on ex-vessel price for species in this family",NA,NA,NA,"various gears",NA,0,1,0,0,0,1,0,0,1,0,"never/rarely",NA,NA,"never/rarely",NA,"never/rarely",NA,NA,1,11228,"traumatogenic",9859,"no special ability",NA,NA,1,"Demersal on both insular and continental shelves, but now thought to be extinct through much if its original range (Ref. 114953). Inshore and intertidal species known to enter freshwater in some areas (Ref. 9859).  Found in shallow bays, estuaries, and lagoons (Ref. 11228).  Often on the bottom with its saw elevated at an angle to the body axis (Ref. 9859).  Feeds on fishes and shellfishes (Ref. 58784).  Ovoviviparous (Ref. 50449).  Reaches maturity after 9 years. Females have litters of approximately 12 pups. Maturity size unclear, possibly near 430 cm TL; born at approximately 80 cm TL (Ref. 114953). Flesh considered tasty (Ref. 11228).",NA,0.523400008678436,0,34,1993-04-21,2648,2018-07-10,134,1995-10-05,NA
10318,"Pristolepis",7050,"(Bleeker, 1851)","Malayan leaffish","Prfas_u5.jpg",NA,NA,NA,693,NA,2127,NA,"short and / or deep","O",NA,NA,0,1,0,0,"demersal","WaterAssumed",NA,"potamodromous",51243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.31,NA,31,"TL",NA,NA,118477,NA,NA,NA,NA,NA,NA,NA,NA,"PRFAS_U1",NA,NA,NA,7050,"minor commercial","unknown",NA,"Consumed as food.",NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"commercial",NA,4537,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Found in slow or standing waters, among bushes of shore vegetation (Ref. 27732).  Occurs in medium to large-sized rivers and flooded fields (Ref. 12975), lakes, ponds and swamps (Ref. 41236).  Feeds on filamentous algae, submerged land plants, fruits and seeds with some aquatic insects and crustaceans (Ref. 12693).  Undertakes lateral migrations from the Mekong River to the floodplains during the flood season and back again at the onset of the dry season (Ref. 37770).",NA,0.507799983024597,0,14,1994-05-27,65,2022-08-04,18,1994-08-13,NA
8127,"Pristotis",11441,"(Günther, 1862)","Gulf damselfish","Prjer_u3.jpg",NA,NA,NA,350,"Pomacentrinae",6192,NA,"fusiform / normal","o",NA,NA,0,0,0,1,"reef-associated","WaterAssumed",NA,"non-migratory",NA,2,80,9710,NA,NA,NA,NA,NA,NA,NA,16.54,NA,14,"TL",NA,NA,9710,NA,NA,NA,NA,NA,NA,NA,NA,"PRJER_U1",NA,NA,NA,9700,"subsistence fisheries","unknown",NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,"never/rarely",NA,NA,"never/rarely",NA,"commercial","based mainly on capture",4537,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Usually identified as <i>P. jerdoni</i> (Day, 1873), a junior synonym (Ref. 48636).  Adults are found mainly along continental margins rather than truly oceanic areas.  Inhabits flat sandy or rubble bottoms around patch reefs of lagoons and trawling grounds (Ref. 7247).  Adults often seen in small groups out in the open on sandy substrate, swimming well-above the bottom and unlike other damselfishes rely on speed to get away from predators rather than diving into the shelter or reefs or burrow.  Juveniles often shallow estuaries, but adults mainly in deeper water offshore at depths of 20+ m and have been reported to 80 m depth (Ref. 48636).  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205). Diurnal species (Ref. 54980; 113699).",NA,0.75,0,3,1993-06-28,2542,2019-10-29,1,1994-03-24,NA
5422,"Probarbus",7427,"Sauvage, 1880","Isok barb","Prjul_u3.jpg",NA,NA,NA,122,"Probarbinae",8514,NA,"elongated","R",NA,NA,0,1,1,0,"demersal","WaterAssumed",NA,"potamodromous",37770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,150,"SL",NA,NA,30857,28,"TL",NA,NA,2073,70000,NA,12369,"PRJUL_U1",NA,NA,NA,4537,"commercial","unknown",NA,"Food fish.",NA,NA,"castnets",NA,1,1,1,0,0,0,0,0,1,1,"experimental",NA,7427,"never/rarely",NA,"never/rarely",NA,NA,1,4537,"harmless",NA,"no special ability",NA,NA,1,"Inhabits mainly the mainstream of large rivers (Ref. 10431), with sand or gravel substrates and abundant mollusks populations (Ref. 12693).  Occurs in deep slow reaches (Ref. 37769).  Feeds on aquatic plants, insects and shelled mollusks.  Spawns in winter (late December-early February) in big riverine deltas over sand and gravel substrate with water current of 1.3 m/sec (Ref. 6459).  Undertakes spawning and trophic migrations in the Mekong basin.  Trophic migrations occurs throughout its occurrence range which takes place mainly at the onset of the flood season and are mainly undertaken by juveniles and subadults (Ref. 37770).  Upstream spawning migrations take place between October and February from Kompong Cham in Cambodia to Chiang Khong in Thailand.  At Chiang Khong , fishermen reported that <i>Probarbus</i> moves up the tributary Nam Ta in Laos to breed in March-April.  Three <i>Probarbus</i> species were also reported to migrate together, but spawn separately, in January-February at Sungkom, Nong Khai Province in Thailand (Ref. 37770).  Egg is buoyant, yellow and 2 mm in diameter.  Hatching occurs in 32 hrs at 23°C (Ref. 6459).  An excellent foodfish, sometimes consumed raw, but rather scarce so it fetches a high market price (Ref. 2686).  Eggs are especially priced (Ref. 12369).  Used to be cultured commercially in Thailand (Ref. 7306).  May be caught individually or in small numbers of any size incidentally with gillnetting and other fishing activities, at virtually any time or place in the Mekong mainstream (Ref. 10431), but mostly caught during November-January spawning migration, when it is by far the most important species in fisheries catch (Ref. 12369).  In the Mekong this important fisheries species is under serious long-term decline and this decline evidently is basin wide and the most obvious (but not necessarily only) reason is overfishing with gillnets during the reproductive migrations and spawning periods (Ref. 10431).  Attains 70 kg or more, but mostly marketed size nowadays are 5-20 kg (Ref. 12369).",NA,0.625,0,2,1992-04-22,10,2005-01-27,21,1994-02-10,NA
13056,"Prochilodus",37057,"(Valenciennes, 1837)","Streaked prochilod","Prlin_u1.jpg",NA,NA,NA,598,NA,6436,NA,"fusiform / normal","R",NA,"Species definition, synonymy, and distribution based on personal observation and examination of types.",0,1,0,0,"benthopelagic","WaterAssumed",NA,"potamodromous",51243,5,NA,11229,NA,NA,NA,NA,NA,NA,NA,33.63,NA,80,"TL",NA,NA,79585,46.2000007629395,"SL",NA,NA,37057,7200,NA,72380,NA,NA,NA,NA,9156,"commercial","unknown",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,"commercial",NA,4537,NA,NA,"commercial",NA,4537,0,NA,"harmless",NA,"no special ability",NA,NA,1,"Maximum length based on examined specimen; reported to reach 74 cm TL in literature (Ref. 37057).",NA,0.500100016593933,0,1,1995-05-09,10,2008-11-19,361,2001-10-29,NA
