autoctr,SpecCode,StockCode,EcologyRefNo,HabitatsRef,Neritic,SupraLittoralZone,Saltmarshes,LittoralZone,TidePools,Intertidal,SubLittoral,Caves,Oceanic,Epipelagic,Mesopelagic,Bathypelagic,Abyssopelagic,Hadopelagic,Estuaries,Mangroves,MarshesSwamps,CaveAnchialine,Stream,Lakes,Cave,Cave2,Herbivory2,HerbivoryRef,FeedingType,FeedingTypeRef,DietTroph,DietSeTroph,DietTLu,DietseTLu,DietRemark,DietRef,FoodTroph,FoodSeTroph,FoodRemark,FoodRef,AddRems,AssociationRef,Parasitism,Solitary,Symbiosis,Symphorism,Commensalism,Mutualism,Epiphytic,Schooling,SchoolingFrequency,SchoolingLifestage,Shoaling,ShoalingFrequency,ShoalingLifestage,SchoolShoalRef,AssociationsWith,AssociationsRemarks,OutsideHost,OHRemarks,InsideHost,IHRemarks,SubstrateRef,Benthic,Sessile,Mobile,Demersal,Endofauna,Pelagic,Megabenthos,Macrobenthos,Meiobenthos,SoftBottom,Sand,Coarse,Fine,Level,Sloping,Silt,Mud,Ooze,Detritus,Organic,HardBottom,Rocky,Rubble,Gravel,SpecialHabitatRef,Macrophyte,BedsBivalve,BedsRock,SeaGrassBeds,BedsOthers,CoralReefs,ReefExclusive,DropOffs,ReefFlats,Lagoons,Burrows,Tunnels,Guyots,Crevices,Seamounts,ColdSeeps,HydrothermalVents,DeepWaterCorals,Vegetation,Leaves,Stems,Roots,Driftwood,OInverterbrates,OIRemarks,Verterbrates,VRemarks,Pilings,RicePaddies,BoatHulls,Corals,SoftCorals,OnPolyp,BetweenPolyps,HardCorals,OnExoskeleton,InterstitialSpaces,Circadian1,Circadian2,Circadian3,BioAspect1,BioAspect2,BioAspect3,RemarksCircadian,CircadianRef,CircadianAlsoRef,Entered,Dateentered,Modified,Datemodified,Expert,Datechecked,TS,MoTaDieuKienVi
5467,11214,11539,9710,9710,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),9710,hunting macrofauna (predator),9710,NA,NA,NA,NA,NA,NA,4.01,0.62,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,Inhabits shallow inshore waters and offshore soft bottoms. Feeds on fishes and invertebrates.,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,2001-02-08,1472,2007-09-06,NA,NA,NA,
5473,11234,11559,6771,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),6771,hunting macrofauna (predator),6771,NA,NA,NA,NA,NA,NA,3.5,0.37,Tentative trophic level derived from 1 + troph of a single food item,NA,Feeds on benthic animals.,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,2001-02-08,NA,2001-02-08,NA,NA,NA,
5478,11250,11575,9137,9137,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),9137,hunting macrofauna (predator),9137,NA,NA,NA,NA,NA,NA,2.68,0.24,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,Occurs inshore (Ref. 75154).,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,43539,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,2001-07-06,1472,2008-12-09,NA,NA,NA,
5480,11270,11595,12693,12693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,0,mainly animals (troph. 2.8 and up),12693,hunting macrofauna (predator),NA,NA,NA,NA,NA,NA,NA,3.41,0.52,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,Juveniles and/or adults are found in mangrove creeks and inlets (Ref. 121464).,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,2000-05-01,2495,2020-01-17,NA,NA,NA,
5491,11298,11623,12693,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,0,mainly animals (troph. 2.8 and up),12693,hunting macrofauna (predator),NA,NA,NA,NA,NA,NA,NA,3.36,0.45,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,Inhabit coastal waters and frequently enters the mangroves and estuaries. Juveniles rarely occur in mangrove waters (Ref. 43081).,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,393,2000-10-09,97,2018-04-12,NA,NA,NA,
4853,11614,11940,37816,37816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inhabits fine sand bottom of inner reefs and deep lagoons. Occurs in coastal sand slopes (Ref. 8631).  Found in mangroves and bays (Ref. 4833).  Found in coastal sand slopes and estuaries and usually at moderate depth of about 20 meters on deeper slopes (Ref. 48637).  Live in burrows with symbiotic shrimps (Ref. 128523).,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,2001-11-29,2761,2023-07-13,NA,NA,NA,
8321,11616,11942,48636,48636,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly plants/detritus (troph. 2-2.19),1602,grazing on aquatic plants,1602,NA,NA,NA,NA,NA,NA,2,0,Trophic level and s.e. inferred from exclusive plant/detritus food items.,NA,"Found in the intertidal areas and shallow coastal reefs (Ref. 8631, 48636).  Inhabits rubble and algae reefs (Ref. 48636).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,58534,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,2004-04-02,1472,2007-08-16,NA,NA,NA,
4854,11620,11946,6192,6192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),9710,selective plankton feeding,9710,NA,NA,NA,NA,NA,NA,3.4,0.45,Tentative trophic level derived from 1 + troph of a single food item,NA,"Found in outer reef crests in small aggregations (Ref. 8631).  Usually well above open bottoms with mixed sand, rubble, and coral (Ref. 9710).  Feeds on zooplankton.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,2000-12-20,1472,2008-12-16,NA,NA,NA,
4855,11622,11948,6023,8631,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),6023,hunting macrofauna (predator),6023,NA,NA,NA,NA,NA,NA,3.5,0.37,Tentative trophic level derived from 1 + troph of a single food item,NA,Found in coastal reefs and lagoons. Feeds on benthic invertebrates.,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,2000-12-20,1472,2007-08-15,574,2001-03-11,NA,
12476,11661,11987,48635,48635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Occurs over soft bottoms (Ref. 39597) of the continental shelf.  Benthic (Ref. 75154).  Secretive species, usually found by accident.  Buries itself in the sand during the day.  Usually in shallow sheltered habitats with sparse seagrass beds.  Sits on top of the sand at night (Ref. 48635). Also found in sand or mud bottoms in 10-50 m (Ref 90102).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2018-04-16,NA,2018-04-16,NA,NA,NA,
4858,11668,11994,9137,9710,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),9137,hunting macrofauna (predator),9137,NA,NA,NA,NA,NA,NA,3.5,0.37,Tentative trophic level derived from 1 + troph of a single food item,NA,"Inhabits deep rocky reefs, generally between 120-190 m in the tropics (Ref. 9710).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,2001-07-06,NA,2001-07-06,NA,NA,NA,
4861,11676,12002,3131,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),9824,hunting macrofauna (predator),9824,NA,NA,NA,NA,NA,NA,3.5,0.37,Tentative trophic level derived from 1 + troph of a single food item,NA,Lives on mud bottoms and feeds on bottom-living animals.,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,2000-12-20,NA,2000-12-20,NA,NA,NA,
10120,11682,12008,58534,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1472,2007-09-06,NA,2007-09-06,NA,NA,NA,
4864,11693,12019,12693,12693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,mainly animals (troph. 2.8 and up),12693,hunting macrofauna (predator),NA,NA,NA,NA,NA,NA,NA,3.5,0.37,Tentative trophic level derived from 1 + troph of a single food item,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,75154,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,2000-05-09,2,2015-04-14,NA,NA,NA,
5514,11701,12027,7238,7238,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),7238,hunting macrofauna (predator),7238,NA,NA,NA,NA,NA,NA,4,0.66,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Found in coastal waters and in estuaries, over soft bottoms. Nocturnal, feeding mainly on bottom fishes and crustaceans.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,2000-12-20,NA,2000-12-20,NA,NA,NA,
5521,11713,12039,30573,30573,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),30573,hunting macrofauna (predator),30573,NA,NA,NA,NA,NA,NA,4.3,0.75,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Found in coastal waters and estuaries, on soft bottom. Feeds at night, on bottom fishes and crustaceans.",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,2000-12-20,NA,2000-12-20,NA,NA,NA,
9016,11740,12066,38478,38478,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83,0.49,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Inhabits coastal waters, from estuaries onto the continental shelf.  Mainly opportunistic and carnivorous; feeding on sea urchins, crustaceans, fish, prawns, loose scales, and detritus (Ref. 38478).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,2005-06-29,1472,2013-11-16,NA,NA,NA,
5544,11773,12099,12693,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,mainly animals (troph. 2.8 and up),12693,NA,NA,NA,NA,NA,NA,NA,NA,3.26999998092651,0.4042,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,393,2000-10-09,309,2004-09-28,NA,NA,NA,
5548,11783,12108,12693,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0,0,mainly animals (troph. 2.8 and up),12693,NA,NA,NA,NA,NA,NA,NA,NA,3.40000009536743,0.4348,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Adults occur in brackish mangrove estuaries and lower reaches of freshwater streams (Ref. 2847, 37816).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,393,2000-10-09,97,2018-04-12,NA,NA,NA,
5573,11837,12163,9137,9137,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,mainly plants/detritus (troph. 2-2.19),9137,grazing on aquatic plants,9137,NA,NA,NA,NA,NA,NA,2.68,0.3,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,2001-07-07,NA,2001-07-07,NA,NA,NA,
5575,11840,12166,9137,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly plants/detritus (troph. 2-2.19),9137,grazing on aquatic plants,9137,NA,NA,NA,NA,NA,NA,2.72,0.31,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,Adults are found in silty coastal waters and protected bays where visibility is often reduced. Diurnal species (Ref. 113699).,5911,0,0,0,0,-1,0,0,0,NA,NA,0,NA,NA,NA,Associated with the anemones (Ref. 5911).,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,diurnal,NA,NA,feeding,NA,NA,NA,113699,NA,574,2001-07-07,2674,2019-08-01,NA,NA,NA,
5578,11846,12173,9137,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly plants/detritus (troph. 2-2.19),9137,grazing on aquatic plants,9137,NA,NA,NA,NA,NA,NA,2.72,0.31,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,Found in coastal waters and lagoons. Associated with the anemones (Ref. 5911).  Diurnal species (Ref. 113699).,5911,0,0,0,0,-1,0,0,0,NA,NA,0,NA,NA,NA,Associated with the anemones (Ref. 5911); <i>Stichodactyla haddoni</i> (Ref. 129713).,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,diurnal,NA,NA,feeding,NA,NA,NA,113699,NA,574,2001-07-06,2674,2019-08-01,NA,NA,NA,
5583,11858,12184,9137,7247,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),9137,selective plankton feeding,9137,NA,NA,NA,NA,NA,NA,2.68,0.3,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,Occurs inshore (Ref. 75154).  Inhabits coral reefs (Ref. 7247). Diurnal species (Ref. 52881).,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,43539,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,diurnal,NA,NA,feeding,NA,NA,NA,52881,NA,574,2001-07-08,2674,2019-08-02,NA,NA,NA,
5585,11861,12187,9137,9137,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),9137,selective plankton feeding,9137,NA,NA,NA,NA,NA,NA,2.68,0.3,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Adults inhabit lagoon and seaward reefs.  Abundant, in large aggregations over reef tops and upper edges of slopes (Ref. 9710).  Usually seen solitary in reefs, staying close to the substrate in depths of about 10 m (Ref. 48636). Diurnal species (Ref. 52881,120737). Recorded as having been or being farmed in rice fields (Ref. 119549).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,53568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,58534,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,-1,0,0,0,0,0,0,0,0,diurnal,NA,NA,feeding,NA,NA,NA,120737,52881,574,2001-07-08,2674,2019-08-02,NA,NA,NA,
5603,11948,12274,3263,3263,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),3263,hunting macrofauna (predator),NA,NA,NA,NA,NA,NA,NA,3.78,0.61,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,In sandy regions in coastal waters (Ref. 9137). A carnivore (Ref. 9137).,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,2000-05-25,574,2001-05-24,574,2001-05-24,NA,
5604,11959,12285,58534,2334,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly plants/detritus (troph. 2-2.19),9137,grazing on aquatic plants,9137,NA,NA,NA,NA,NA,NA,2.65,0.29,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,Occurs in lagoon and outer reefs (Ref. 2334). Diurnal species (Ref. 54980).,5911,0,0,0,0,-1,0,0,0,NA,NA,0,NA,NA,NA,Associated with the anemones (Ref. 5911).,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,diurnal,NA,NA,feeding,NA,NA,NA,54980,NA,574,2001-07-06,2674,2019-08-01,NA,NA,NA,
5607,11966,12292,9137,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mainly animals (troph. 2.8 and up),9137,selective plankton feeding,9137,NA,NA,NA,NA,NA,NA,2.68,0.3,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,Occurs inshore (Ref. 75154).  Inhabits rubble and dead coral outcrops that are often situated in sandy areas (Ref. 7247). Diurnal species (Ref. 113699).,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58534,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,diurnal,NA,NA,feeding,NA,NA,NA,113699,NA,574,2001-07-11,2542,2019-10-23,NA,NA,NA,
5611,11978,12304,9497,9497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,mainly animals (troph. 2.8 and up),9497,hunting macrofauna (predator),9497,NA,NA,NA,NA,NA,NA,3.41,0.51,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1995-06-30,NA,1995-06-30,NA,NA,NA,
5612,11979,12305,30750,30750,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,-1,0,0,0,mainly animals (troph. 2.8 and up),30750,hunting macrofauna (predator),6390,4.48,0.61,4.34,0.65,Troph of juv./adults from 1 study.,30750,4.2,0.7,Trophic level estimated from a number of food items using a randomized resampling routine.,NA,"Adult fish found mainly nearshore beyond the surf zone, occasionally going inshore.  Juveniles exclusively found inshore.  Juveniles recruit to estuaries (Ref.11025).  These fish are solitary, juveniles form loose schools (Ref. 6390).   It is believed that larvae develop at sea for several months before moving into the estuaries when about 10 cm long (Ref. 12198).  Juveniles and young adults are more commonly found in lower rivers and embayments (Ref. 6390).",NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,NA,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,2000-02-17,1472,2008-12-05,NA,NA,NA,
